Platz,Pl.AK,Name,Startnr.,Verein/Team,AK,Finish,Year,Finish_Minutes
6470,1110,"Graça, Luis (POR)",13024,GFD Running,45-49,1900-01-01 04:46:34,2018,286.56666666666666
6471,1063,"Abels, Karsten (GER)",14334,SV Orsoy,50-54,1900-01-01 04:46:37,2018,286.6166666666667
6472,809,"Oldenburg, Oliver (GER)",8076,Tri Seppels,30-34,1900-01-01 04:46:37,2018,286.6166666666667
6473,1064,"Strodt, Dirk (GER)",14650,–,50-54,1900-01-01 04:46:40,2018,286.6666666666667
6474,904,"Azouz, Mahmoud (GER)",14640,–,35-39,1900-01-01 04:46:40,2018,286.6666666666667
6475,1111,"Schweiger, Marc (GER)",15131,–,45-49,1900-01-01 04:46:42,2018,286.7
6476,60,"Best, Peter (GER)",12061,–,65-69,1900-01-01 04:46:42,2018,286.7
6477,1112,"Andersen, Klaus (GER)",13144,Team Andersen,45-49,1900-01-01 04:46:45,2018,286.75
6478,905,"Andersen, Frank (DEN)",13145,Team Andersen,35-39,1900-01-01 04:46:45,2018,286.75
6479,1039,"Tiedemann, Markus (GER)",14407,–,40-44,1900-01-01 04:46:45,2018,286.75
6480,906,"Anger, Sven (GER)",12431,–,35-39,1900-01-01 04:46:46,2018,286.76666666666665
6481,1113,"Douma, Jan (NED)",13263,Loopgroep gRunn,45-49,1900-01-01 04:46:46,2018,286.76666666666665
6482,710,"Trenkner, Pierre (GER)",15157,–,<30,1900-01-01 04:46:47,2018,286.78333333333336
6483,907,"Wähner, David (GER)",12305,–,35-39,1900-01-01 04:46:47,2018,286.78333333333336
6484,1114,"Börste, Andreas (GER)",10077,–,45-49,1900-01-01 04:46:47,2018,286.78333333333336
6485,1115,"Lindow, Frank (GER)",9302,–,45-49,1900-01-01 04:46:48,2018,286.8
6486,1040,"Greve, André (GER)",6026,–,40-44,1900-01-01 04:46:50,2018,286.8333333333333
6487,711,"Gölz, Luan (GER)",16236,–,<30,1900-01-01 04:46:56,2018,286.93333333333334
6488,712,"Vogelsang, Marcel (GER)",15033,–,<30,1900-01-01 04:46:57,2018,286.95
6489,713,"Czaja, Christian (GER)",11199,Reinshagener Turnerbund,<30,1900-01-01 04:46:58,2018,286.96666666666664
6490,1065,"Kluck, Dieter (GER)",4560,LT Wischlingen Dortmund,50-54,1900-01-01 04:47:01,2018,287.01666666666665
6491,1066,"Simoncini, Luca (GER)",12597,–,50-54,1900-01-01 04:47:01,2018,287.01666666666665
6492,1116,"Leppert, Thomas (GER)",16511,Heldenrat e.V.,45-49,1900-01-01 04:47:02,2018,287.03333333333336
6493,714,"Dunker, Jona (GER)",8175,–,<30,1900-01-01 04:47:06,2018,287.1
6494,1067,"Radzuweit, Thomas (GER)",15512,100 Marathon Club,50-54,1900-01-01 04:47:08,2018,287.1333333333333
6495,1068,"Peter, Dirk (GER)",11139,MRRC München,50-54,1900-01-01 04:47:11,2018,287.18333333333334
6496,715,"Lange, Nils (GER)",15069,–,<30,1900-01-01 04:47:12,2018,287.2
6497,908,"Münchhoff, Patrick (GER)",10344,–,35-39,1900-01-01 04:47:19,2018,287.31666666666666
6498,909,"Suzuki, Akito (SWE)",10010,–,35-39,1900-01-01 04:47:19,2018,287.31666666666666
6499,1041,"Gebhardt, Achim (GER)",16467,–,40-44,1900-01-01 04:47:20,2018,287.3333333333333
6500,1069,"Cammann, Jörg (GER)",14104,LTV Kiel-Ost,50-54,1900-01-01 04:47:21,2018,287.35
6501,1070,"Damm, Reinhardt (GER)",15260,Spiridon Frankfurt,50-54,1900-01-01 04:47:24,2018,287.4
6502,1071,"Klohr, Thomas (GER)",11018,Hannover 96,50-54,1900-01-01 04:47:28,2018,287.46666666666664
6503,716,"Brand, Bastian (GER)",15655,Baumarkt eins.sechs.fünf.,<30,1900-01-01 04:47:28,2018,287.46666666666664
6504,207,"Depken, Jurgen (GER)",12240,–,60-64,1900-01-01 04:47:31,2018,287.51666666666665
6505,1117,"Ballhaus, Sven (GER)",9132,Feuerwehr Hamburg,45-49,1900-01-01 04:47:31,2018,287.51666666666665
6506,1118,"Langner, Oliver (GER)",13281,Physio Vital,45-49,1900-01-01 04:47:32,2018,287.53333333333336
6507,1042,"Baczyk, Rene (GER)",14014,–,40-44,1900-01-01 04:47:32,2018,287.53333333333336
6508,1043,"Van Treeck, Sebastian (GER)",13607,GutsMuths-Rennsteiglaufverein e.V.,40-44,1900-01-01 04:47:33,2018,287.55
6509,810,"Ziegelitz, Jannik (GER)",14414,–,30-34,1900-01-01 04:47:33,2018,287.55
6510,1072,"Prof. Mavroudis, Nikolaos (GRE)",11156,myathlete,50-54,1900-01-01 04:47:35,2018,287.5833333333333
6511,1073,"Braasch, Uwe (GER)",9515,Der Predöhler,50-54,1900-01-01 04:47:36,2018,287.6
6512,61,"Peters, Jens (GER)",14521,–,65-69,1900-01-01 04:47:36,2018,287.6
6513,1074,"Nordbø, Gunnar (NOR)",3585,Flekkefjord IF,50-54,1900-01-01 04:47:36,2018,287.6
6514,1075,"Wallerowitz, Ewald (GER)",12178,–,50-54,1900-01-01 04:47:38,2018,287.6333333333333
6515,1119,"Holthus, Hauke (GER)",8541,–,45-49,1900-01-01 04:47:41,2018,287.68333333333334
6516,62,"Haußmann, Wolfgang (GER)",13449,–,65-69,1900-01-01 04:47:42,2018,287.7
6517,717,"Schenke, Daniel (GER)",3231,G-Town Runners,<30,1900-01-01 04:47:42,2018,287.7
6518,1120,"Niese, Lukas (GER)",15132,–,45-49,1900-01-01 04:47:44,2018,287.73333333333335
6519,1076,"Klemp, Elmar (GER)",9063,LG Burg Wiedenbrück,50-54,1900-01-01 04:47:45,2018,287.75
6520,208,"Plaumann, Edmund (GER)",14200,Hase,60-64,1900-01-01 04:47:46,2018,287.76666666666665
6521,1044,"Aagaard, Thomas (DEN)",16135,–,40-44,1900-01-01 04:47:47,2018,287.78333333333336
6522,543,"Dr. Hansen, Jørgen Steen (DEN)",9657,–,55-59,1900-01-01 04:47:48,2018,287.8
6523,1077,"Dr. Heikens, Berend (GER)",11045,Jümmeloopers,50-54,1900-01-01 04:47:48,2018,287.8
6524,1078,"Cleve, Jörg (GER)",15241,–,50-54,1900-01-01 04:47:50,2018,287.8333333333333
6525,718,"Rankin, Duart (SCO)",12056,–,<30,1900-01-01 04:47:51,2018,287.85
6526,209,"Weike, Udo (GER)",15196,ACUT EDV-Beratung,60-64,1900-01-01 04:47:52,2018,287.8666666666667
6527,544,"Fuchs, Günter (GER)",13058,Stornoway Running and Athletics Club,55-59,1900-01-01 04:47:55,2018,287.9166666666667
6528,545,"Marion, Karl Rüdiger (GER)",15288,Lauftreff Rommelshsn.,55-59,1900-01-01 04:47:56,2018,287.93333333333334
6529,546,"Barbato, Dario (ITA)",12044,–,55-59,1900-01-01 04:47:56,2018,287.93333333333334
6530,910,"Fischer, Jan (GER)",13442,–,35-39,1900-01-01 04:47:59,2018,287.98333333333335
6531,1079,"Buck, Markus (GER)",8369,–,50-54,1900-01-01 04:47:59,2018,287.98333333333335
6532,547,"Schindler, Steffen (GER)",15106,–,55-59,1900-01-01 04:48:02,2018,288.03333333333336
6533,719,"Steenwerth, Philipp (GER)",11673,–,<30,1900-01-01 04:48:04,2018,288.06666666666666
6534,720,"Theissen, Sascha (GER)",12422,–,<30,1900-01-01 04:48:04,2018,288.06666666666666
6535,811,"Emde, Alexander (GER)",6494,Lüttringhauser Avengers,30-34,1900-01-01 04:48:05,2018,288.0833333333333
6536,1080,"Göttlicher, Michael (GER)",13476,–,50-54,1900-01-01 04:48:05,2018,288.0833333333333
6537,1045,"Dr. Skovgaard, Rico (DEN)",14481,–,40-44,1900-01-01 04:48:06,2018,288.1
6538,1081,"Köster, Henning (GER)",7363,1 FC St-Pauli,50-54,1900-01-01 04:48:07,2018,288.1166666666667
6539,1121,"Moga, Bogdan (ROU)",15226,–,45-49,1900-01-01 04:48:12,2018,288.2
6540,812,"Weselmann, Thomas (GER)",15568,Mtv Luhdorf Roydorf,30-34,1900-01-01 04:48:15,2018,288.25
6541,1046,"Bruderer, Torsten (GER)",12299,–,40-44,1900-01-01 04:48:16,2018,288.26666666666665
6542,548,"Stolle, Andreas (GER)",11443,–,55-59,1900-01-01 04:48:16,2018,288.26666666666665
6542,63,"Eden, Jens (GER)",10488,–,65-69,1900-01-01 04:48:16,2018,288.26666666666665
6544,721,"Jordan, Peter (GER)",12389,–,<30,1900-01-01 04:48:18,2018,288.3
6545,1122,"Neumann, Guido (GER)",14246,LG Laacher See,45-49,1900-01-01 04:48:19,2018,288.31666666666666
6546,722,"Jäger, Marc (GER)",12575,–,<30,1900-01-01 04:48:19,2018,288.31666666666666
6547,1123,"Becker, Frank (GER)",13100,–,45-49,1900-01-01 04:48:22,2018,288.3666666666667
6548,813,"Lindberg, Tony Helbo (DEN)",9226,Tony Lindberg,30-34,1900-01-01 04:48:29,2018,288.48333333333335
6549,1047,"Rickenbrock, Sebastian (GER)",14412,–,40-44,1900-01-01 04:48:31,2018,288.51666666666665
6550,723,"Hofmann, Andreas (GER)",13439,–,<30,1900-01-01 04:48:32,2018,288.53333333333336
6551,1124,"Löcke, Volker (GER)",12124,–,45-49,1900-01-01 04:48:32,2018,288.53333333333336
6552,1082,"Heimig, Marco (GER)",13363,–,50-54,1900-01-01 04:48:34,2018,288.56666666666666
6553,1125,"Hebsgaard Skaarup, Bo (DEN)",7185,–,45-49,1900-01-01 04:48:34,2018,288.56666666666666
6554,724,"Reinders, Daniel (GER)",14514,–,<30,1900-01-01 04:48:34,2018,288.56666666666666
6555,814,"Glawatsch, Felix (AUT)",12478,–,30-34,1900-01-01 04:48:36,2018,288.6
6556,911,"Sunke, Eik (GER)",13001,–,35-39,1900-01-01 04:48:36,2018,288.6
6557,64,"Jacobsen, Dieter (GER)",13128,–,65-69,1900-01-01 04:48:36,2018,288.6
6558,549,"Brinkers, Hans (GER)",15543,Hans,55-59,1900-01-01 04:48:37,2018,288.6166666666667
6559,912,"Savelsberg, Dirk (GER)",16570,–,35-39,1900-01-01 04:48:37,2018,288.6166666666667
6559,1083,"Schneider, Achim (GER)",9506,Bewegungsgruppe Sonnenschein,50-54,1900-01-01 04:48:37,2018,288.6166666666667
6561,913,"Schübel, Timo (GER)",10209,LC Duisburg,35-39,1900-01-01 04:48:39,2018,288.65
6562,210,"Thiede, Ralf (GER)",9417,–,60-64,1900-01-01 04:48:40,2018,288.6666666666667
6563,1084,"Müller, Uwe (GER)",10616,Deutsche Airbus,50-54,1900-01-01 04:48:42,2018,288.7
6564,725,"Erdmann, Lukas (GER)",6148,–,<30,1900-01-01 04:48:47,2018,288.78333333333336
6565,1085,"Parulava, Badri (GEO)",16607,–,50-54,1900-01-01 04:48:49,2018,288.81666666666666
6566,65,"Loos, Hilmar (SUI)",14242,LCM Rheinfelden,65-69,1900-01-01 04:48:53,2018,288.8833333333333
6567,815,"Gushterski, Dimitar (BUL)",13392,–,30-34,1900-01-01 04:48:54,2018,288.9
6568,550,"Machnik, Georg (GER)",3527,–,55-59,1900-01-01 04:48:56,2018,288.93333333333334
6569,816,"Frederiksen, Ole Lund (DEN)",11655,–,30-34,1900-01-01 04:49:01,2018,289.01666666666665
6570,1126,"Andersen, Ulrik Hammelsvang (DEN)",14099,Kolding Motion,45-49,1900-01-01 04:49:03,2018,289.05
6571,817,"Fiedler, Adrian (GER)",15431,Team Zobel,30-34,1900-01-01 04:49:11,2018,289.18333333333334
6572,726,"Trautmann, Philipp (GER)",15590,Team Haspa,<30,1900-01-01 04:49:15,2018,289.25
6573,1048,"Meyer, Oliver (GER)",15418,–,40-44,1900-01-01 04:49:17,2018,289.28333333333336
6574,1049,"Garcia, Miguel (ESP)",9205,SEETELHOTELS,40-44,1900-01-01 04:49:17,2018,289.28333333333336
6575,727,"Marchant, Gabriel (GBR)",14529,–,<30,1900-01-01 04:49:17,2018,289.28333333333336
6576,728,"Brem, Patrick (GER)",12114,–,<30,1900-01-01 04:49:18,2018,289.3
6576,551,"Seelige-Steinhoff, Rolf (GER)",13052,SEETELHOTELS,55-59,1900-01-01 04:49:18,2018,289.3
6578,914,"Keller, Heinz H.W. (GER)",14055,–,35-39,1900-01-01 04:49:19,2018,289.31666666666666
6579,915,"Bentele, Denis (GER)",14505,–,35-39,1900-01-01 04:49:20,2018,289.3333333333333
6580,818,"Gellert, Robert (GER)",7522,Herren der Krämpfe,30-34,1900-01-01 04:49:21,2018,289.35
6581,552,"Karavitis, John (USA)",13127,–,55-59,1900-01-01 04:49:22,2018,289.3666666666667
6581,729,"Stöcker, Michael (GER)",8056,Team Haspa,<30,1900-01-01 04:49:22,2018,289.3666666666667
6583,1086,"Bethge, Dirk (GER)",13673,–,50-54,1900-01-01 04:49:24,2018,289.4
6584,553,"Fischer, Jörg (GER)",13362,–,55-59,1900-01-01 04:49:27,2018,289.45
6585,1087,"Pelikan, Christian (GER)",11297,Team Werratal,50-54,1900-01-01 04:49:30,2018,289.5
6586,916,"Jones, Colin (IRL)",12121,–,35-39,1900-01-01 04:49:33,2018,289.55
6587,1127,"Dr. Kusch, Rüdiger (GER)",13669,–,45-49,1900-01-01 04:49:34,2018,289.56666666666666
6588,917,"Feser, Jürgen (GER)",12441,–,35-39,1900-01-01 04:49:34,2018,289.56666666666666
6589,1128,"Blettner, Markus (GER)",15480,–,45-49,1900-01-01 04:49:35,2018,289.5833333333333
6590,730,"Windhaus, Hendrik (GER)",16526,–,<30,1900-01-01 04:49:35,2018,289.5833333333333
6591,731,"Utzig, Lucas (GER)",8600,–,<30,1900-01-01 04:49:37,2018,289.6166666666667
6592,211,"Großmann, Heribert (GER)",13308,Team Bantleon,60-64,1900-01-01 04:49:46,2018,289.76666666666665
6593,1088,"Hein, Rüdiger (GER)",14626,–,50-54,1900-01-01 04:49:47,2018,289.78333333333336
6594,1089,"Kirsch, Gunnar (GER)",13226,Für Mich,50-54,1900-01-01 04:49:49,2018,289.81666666666666
6595,819,"Neuholz, Finn (GER)",10439,Gym Tonic,30-34,1900-01-01 04:49:49,2018,289.81666666666666
6596,820,"Yurkovetskiy, Alexey (RUS)",6314,–,30-34,1900-01-01 04:49:49,2018,289.81666666666666
6597,1129,"Dr. Tsoukalas, Periklis (GRE)",14303,SAFANS,45-49,1900-01-01 04:49:50,2018,289.8333333333333
6598,918,"Reichelt, Matthias (GER)",11190,PSV-APPEL,35-39,1900-01-01 04:49:52,2018,289.8666666666667
6599,919,"Linke, Andre (GER)",11400,–,35-39,1900-01-01 04:49:53,2018,289.8833333333333
6600,920,"Bener, Erol (GER)",6126,–,35-39,1900-01-01 04:49:56,2018,289.93333333333334
6601,554,"Schulte, Franz (GER)",5284,LSF-Unna-2000,55-59,1900-01-01 04:49:56,2018,289.93333333333334
6601,732,"Schulte, Magnus (GER)",6359,–,<30,1900-01-01 04:49:56,2018,289.93333333333334
6603,1050,"Aagesen, Jan (DEN)",11276,Team Aagesen,40-44,1900-01-01 04:49:59,2018,289.98333333333335
6604,555,"Tokarek, Thomas (GER)",7263,Team Erdinger Alkoholfrei,55-59,1900-01-01 04:50:01,2018,290.01666666666665
6605,1090,"Rexroth, Jan (GER)",16620,TRIAS Bad Schwartau,50-54,1900-01-01 04:50:02,2018,290.03333333333336
6606,733,"Luber, Christian (GER)",12513,–,<30,1900-01-01 04:50:02,2018,290.03333333333336
6607,1091,"Di Grazia, Giuseppe (ITA)",9653,–,50-54,1900-01-01 04:50:03,2018,290.05
6608,734,"Natsch, Yannic (GER)",9405,–,<30,1900-01-01 04:50:05,2018,290.0833333333333
6609,921,"Elmenthaler, Maik (GER)",15279,Feldweg-Fighter,35-39,1900-01-01 04:50:12,2018,290.2
6610,1130,"Olofsson, Lars (SWE)",12253,–,45-49,1900-01-01 04:50:13,2018,290.21666666666664
6611,821,"Mengel, Martin (GER)",13448,–,30-34,1900-01-01 04:50:14,2018,290.23333333333335
6612,1092,"Kieslich, Olaf (GER)",11084,les Fatiques,50-54,1900-01-01 04:50:15,2018,290.25
6613,1093,"Rösch, Tom (GER)",14317,Skiclub Biberttal e.v.,50-54,1900-01-01 04:50:17,2018,290.28333333333336
6614,735,"Schreiber, Frerk (GER)",12586,–,<30,1900-01-01 04:50:18,2018,290.3
6615,556,"Mosandl, Wolfgang (GER)",14184,Five Fitnesstreff Veitsbronn,55-59,1900-01-01 04:50:21,2018,290.35
6616,922,"Gloy, Matthias (GER)",12103,–,35-39,1900-01-01 04:50:23,2018,290.3833333333333
6617,1051,"Lücke, Christian (GER)",12092,–,40-44,1900-01-01 04:50:24,2018,290.4
6618,1052,"Güttler, Timo (GER)",10489,–,40-44,1900-01-01 04:50:27,2018,290.45
6619,923,"Huet, Damien (GER)",12087,–,35-39,1900-01-01 04:50:33,2018,290.55
6620,736,"Pechoc, Matthias (AUT)",5452,Team Sportordination,<30,1900-01-01 04:50:33,2018,290.55
6621,822,"Kikkert, Marcel (NED)",14427,–,30-34,1900-01-01 04:50:34,2018,290.56666666666666
6622,1094,"Patz, Rainer (GER)",7486,FWV Vorwärts Hamburg e.V.,50-54,1900-01-01 04:50:40,2018,290.6666666666667
6622,737,"Köhr, Thorben (GER)",15615,–,<30,1900-01-01 04:50:40,2018,290.6666666666667
6624,823,"Hsu, Hao-Hsiang (GER)",14020,–,30-34,1900-01-01 04:50:40,2018,290.6666666666667
6625,212,"Prof. Ramirez-Witte, Juan (GER)",16041,–,60-64,1900-01-01 04:50:43,2018,290.71666666666664
6626,924,"Kulik, Martin (GER)",14250,LOK WISMAR,35-39,1900-01-01 04:50:43,2018,290.71666666666664
6627,1095,"Feyerabend, Henning (GER)",10156,–,50-54,1900-01-01 04:50:45,2018,290.75
6628,557,"Groppler, Dieter (GER)",16484,Düvelsbrook Dynamics Lüneburg,55-59,1900-01-01 04:50:47,2018,290.78333333333336
6629,558,"Lempferdt, Andreas (GER)",10257,Triathlon Team Prignitz,55-59,1900-01-01 04:50:47,2018,290.78333333333336
6630,559,"Bernauer, Hans-Jochen (GER)",15386,–,55-59,1900-01-01 04:50:47,2018,290.78333333333336
6631,738,"Feldmann, Simon (GER)",12066,–,<30,1900-01-01 04:50:48,2018,290.8
6632,925,"Tyrmi, Erlend (NOR)",11584,–,35-39,1900-01-01 04:50:49,2018,290.81666666666666
6633,926,"Uffhaus, Benjamin (GER)",15622,–,35-39,1900-01-01 04:50:49,2018,290.81666666666666
6634,1131,"Kühl, Norbert (GER)",14403,–,45-49,1900-01-01 04:50:52,2018,290.8666666666667
6635,824,"Hilmerring, Dirk (GER)",12527,–,30-34,1900-01-01 04:50:52,2018,290.8666666666667
6635,1096,"Marx, Markus (GER)",13397,–,50-54,1900-01-01 04:50:52,2018,290.8666666666667
6637,825,"Novak, David (GER)",16255,–,30-34,1900-01-01 04:50:53,2018,290.8833333333333
6638,826,"Vienenkoetter, Lukas (GER)",15071,–,30-34,1900-01-01 04:50:54,2018,290.9
6639,1097,"Heyder, Jürgen (GER)",14077,Team Laufcampus,50-54,1900-01-01 04:50:57,2018,290.95
6640,1098,"Pedersen, Jørgen (DEN)",11041,Jørgen K. Pedersen,50-54,1900-01-01 04:51:01,2018,291.01666666666665
6641,1099,"Wahl, Holger (GER)",7425,BV Garrel,50-54,1900-01-01 04:51:02,2018,291.03333333333336
6642,1053,"Renken, Sven (GER)",14239,Lauftreff Wilhelmshaven,40-44,1900-01-01 04:51:04,2018,291.06666666666666
6643,739,"Zabel, Robert (GER)",6335,–,<30,1900-01-01 04:51:09,2018,291.15
6644,827,"Tuchscheerer, Pascal (GER)",16016,–,30-34,1900-01-01 04:51:10,2018,291.1666666666667
6645,1054,"Beter, Hüseyin (GER)",12355,–,40-44,1900-01-01 04:51:10,2018,291.1666666666667
6646,927,"Foedisch, Bastian (GER)",13015,#Norderstedtläuft by Zippels,35-39,1900-01-01 04:51:12,2018,291.2
6647,828,"Haack, Torben (GER)",13269,Marschland Hillclimbers,30-34,1900-01-01 04:51:12,2018,291.2
6648,1055,"Gundelach, Stefan (GER)",11248,sportpsychologe-hamburg.de / Gundelach,40-44,1900-01-01 04:51:12,2018,291.2
6649,1056,"Dr. Van Der Zee, Michael (NED)",14528,–,40-44,1900-01-01 04:51:13,2018,291.21666666666664
6650,1132,"Wilke, Thorsten (GER)",14323,St. Pauli Runners,45-49,1900-01-01 04:51:14,2018,291.23333333333335
6651,560,"May, Jörg (GER)",11219,Running Dinslaken,55-59,1900-01-01 04:51:15,2018,291.25
6652,740,"Fürstberger, Frederic (GER)",11420,–,<30,1900-01-01 04:51:17,2018,291.28333333333336
6653,561,"Lötz, Norbert (GER)",14026,–,55-59,1900-01-01 04:51:17,2018,291.28333333333336
6654,1100,"Meininger, Karlheinz (GER)",13621,Never Walk Alone Nürnberg,50-54,1900-01-01 04:51:18,2018,291.3
6655,1057,"Pieper, Thomas (GER)",16454,#norderstedtläuft,40-44,1900-01-01 04:51:20,2018,291.3333333333333
6656,829,"Genentz, Michael (GER)",16007,–,30-34,1900-01-01 04:51:22,2018,291.3666666666667
6657,562,"Wiegand, Stefan (GER)",13344,TuSpo Borken,55-59,1900-01-01 04:51:22,2018,291.3666666666667
6658,563,"Guggisberg, Bruno (SUI)",14657,–,55-59,1900-01-01 04:51:23,2018,291.3833333333333
6659,741,"Stahr, Pascal (GER)",7536,Joggerkommando,<30,1900-01-01 04:51:24,2018,291.4
6660,1101,"Dr. Horstkotte, Matthias (GER)",15136,–,50-54,1900-01-01 04:51:26,2018,291.43333333333334
6661,1058,"Becker, Sven (GER)",10250,TEA,40-44,1900-01-01 04:51:27,2018,291.45
6662,213,"Tatge, Thomas (GER)",10272,TuS Jahn Lindhorst,60-64,1900-01-01 04:51:28,2018,291.46666666666664
6663,830,"Sahu, Debasish (IND)",15450,–,30-34,1900-01-01 04:51:29,2018,291.48333333333335
6664,1102,"Fischer, Johannes (GER)",13628,SC Heimat 20Null1,50-54,1900-01-01 04:51:32,2018,291.53333333333336
6665,928,"Thuesen, Mads (DEN)",9599,SGI Løb,35-39,1900-01-01 04:51:37,2018,291.6166666666667
6666,564,"Richter, René (GER)",7176,–,55-59,1900-01-01 04:51:39,2018,291.65
6666,831,"Müller, Norman (GER)",10400,–,30-34,1900-01-01 04:51:39,2018,291.65
6668,929,"Nadirov, Rashad (AZE)",13035,LGAI 2017,35-39,1900-01-01 04:51:43,2018,291.71666666666664
6669,832,"Weißhaar, Paul (GER)",2355,–,30-34,1900-01-01 04:51:43,2018,291.71666666666664
6670,1103,"Dunker, Tim (GER)",13560,–,50-54,1900-01-01 04:51:44,2018,291.73333333333335
6671,1104,"Wansing, Klaus (GER)",14106,SuS Stadtlohn,50-54,1900-01-01 04:51:46,2018,291.76666666666665
6672,930,"Waschkewitz, Christian (GER)",14385,–,35-39,1900-01-01 04:51:48,2018,291.8
6673,1105,"Tanner, Klaus-Dieter (GER)",3496,–,50-54,1900-01-01 04:51:50,2018,291.8333333333333
6674,931,"Van Varik, Kim-Jonas (GER)",6591,–,35-39,1900-01-01 04:51:55,2018,291.9166666666667
6675,1133,"Thiel, Christoph (GER)",10210,LG Elmshorn,45-49,1900-01-01 04:52:02,2018,292.03333333333336
6676,932,"Kolbe, Dennis (GER)",16082,–,35-39,1900-01-01 04:52:11,2018,292.18333333333334
6677,565,"Bülter, Michael (GER)",14273,Marathon Steinfurt,55-59,1900-01-01 04:52:13,2018,292.21666666666664
6678,1106,"Averkamp, Andreas (GER)",14272,Marathon Steinfurt,50-54,1900-01-01 04:52:13,2018,292.21666666666664
6679,1059,"Dr. Holík, Martin (CZE)",13421,–,40-44,1900-01-01 04:52:13,2018,292.21666666666664
6680,566,"Peuser, Gerald (GER)",7002,jogmap Schleswig-Holstein,55-59,1900-01-01 04:52:14,2018,292.23333333333335
6681,742,"Schoett, Sebastian (GER)",14126,#werunfrankfurt,<30,1900-01-01 04:52:16,2018,292.26666666666665
6682,1060,"Ebert, Stefan (GER)",13055,SKV Oldboys,40-44,1900-01-01 04:52:23,2018,292.3833333333333
6683,743,"Dr. Weiss, Daland (GER)",12526,–,<30,1900-01-01 04:52:34,2018,292.56666666666666
6684,1107,"Wiehe, Arne (GER)",9388,–,50-54,1900-01-01 04:52:34,2018,292.56666666666666
6685,1134,"Markgraf, Jörg (GER)",13305,SV KRAVAG,45-49,1900-01-01 04:52:35,2018,292.5833333333333
6686,1135,"Sievers, Marco (GER)",14194,GeneraliBewegtDeutschland,45-49,1900-01-01 04:52:36,2018,292.6
6687,1136,"Röhrs, Enrico (GER)",5538,VfL Oldesloe,45-49,1900-01-01 04:52:42,2018,292.7
6688,933,"Lüdtke, Jan (GER)",11283,Team Haspa,35-39,1900-01-01 04:52:43,2018,292.71666666666664
6689,744,"Hecht, Daniel (GER)",3031,–,<30,1900-01-01 04:52:44,2018,292.73333333333335
6690,567,"Gül, Riza (GER)",15130,–,55-59,1900-01-01 04:52:48,2018,292.8
6691,1137,"Branco, Ricardo (POR)",9143,GFD Running,45-49,1900-01-01 04:52:48,2018,292.8
6692,568,"Popp, Torsten (GER)",14005,–,55-59,1900-01-01 04:52:48,2018,292.8
6693,569,"Nøstan, Steinar (NOR)",11458,–,55-59,1900-01-01 04:52:54,2018,292.9
6694,833,"Lorenz, Markus (GER)",10457,Mach Watt,30-34,1900-01-01 04:53:01,2018,293.01666666666665
6695,570,"Klocke, Andreas (GER)",14673,–,55-59,1900-01-01 04:53:07,2018,293.1166666666667
6696,834,"Schmid, Thomas (GER)",10346,–,30-34,1900-01-01 04:53:08,2018,293.1333333333333
6697,745,"Dr. Schlösser, Arne (GER)",14503,–,<30,1900-01-01 04:53:09,2018,293.15
6698,934,"Offermann, Tim (GER)",15384,–,35-39,1900-01-01 04:53:13,2018,293.21666666666664
6699,571,"Mauritius, Uwe (GER)",13658,–,55-59,1900-01-01 04:53:18,2018,293.3
6700,835,"Aust, Michael (GER)",15631,–,30-34,1900-01-01 04:53:18,2018,293.3
